dir_name,repository_name,file_name,search_string,taxon_key_id,taxon,scientific_name,species,kingdom,latitude,longitude,coordinate_precision_accuracy,observation_date,location_name,country,region,continent
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.003298,144.266395,,1987-07-20,"Japan, Asia",Japan,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.003298,144.266395,,1987-07-20,"Japan, Asia",Japan,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3173198,,Acanthus L.,,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6983312,,"Athous acanthus (Say, 1839)",Athous acanthus,Animalia,38.73283,-86.4736,1e-05,1908-06-05,"United States of America, North_America",United States of America,Northern America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,41.924585,143.248999,,1974-07-09,"Japan, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,,,,1981-07-04,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,42.964771,144.081081,,1959-07-04,"Japan, Asia",Japan,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5574028,,Acanthus carduaceus Griff.,Acanthus carduaceus,Plantae,27.560045,89.906593,,2015-01-09,"Bhutan, Asia",Bhutan,Southern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,44.044355,10.123051,,2022-03-14,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.971751,10.235319,,2021-11-20,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,39.37787,17.04018,,2019-10-13,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,44.747663,7.897807,,2004-01-01,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,45.735548,9.400043,,2020-02-22,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.584146,10.352909,,2022-02-12,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5573742,,Acanthus ueleensis De Wild.,Acanthus ueleensis,Plantae,,,,1984-08-17,"Tanzania, United Republic of, Africa",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,1316898,,"Axinidris bidens Shattuck, 1991",Axinidris bidens,Animalia,0.24,34.87,1e-05,2003-04-30,"Kenya, Africa",Kenya,Eastern Africa,Africa
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5573856,,Acanthus latisepalus C.B.Clarke,Acanthus latisepalus,Plantae,0.38691,10.24465,,2020-11-24,"Gabon, Africa",Gabon,Middle Africa,Africa
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5170160,,"Ctenus eminens Arts, 1912",Amicactenus eminens,Animalia,6.583333,-3.466667,,1994-11-01,"Côte d’Ivoire, Africa",Côte d'Ivoire,Western Africa,Africa
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,10148542,,"Bathyphlebia eminens Dognin, 1891",Bathyphlebia eminens,Animalia,-1.4,-78.3,,1990-09-15,"Ecuador, South_America",Ecuador,South America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,54.941576,-3.945046,,1995-01-01,"United Kingdom of Great Britain and Northern Ireland, Europe",U.K. of Great Britain and Northern Ireland,Northern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,56.057547,-4.370288,,1991-06-01,"United Kingdom of Great Britain and Northern Ireland, Europe",U.K. of Great Britain and Northern Ireland,Northern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,54.941576,-3.945046,,1995-09-17,"United Kingdom of Great Britain and Northern Ireland, Europe",U.K. of Great Britain and Northern Ireland,Northern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.584243,10.444125,,2022-04-03,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.548097,11.308702,,2021-10-30,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.165808,13.725508,,2022-02-12,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.727212,10.702691,,2021-12-05,"Italy, Europe",Italy,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,7263598,,Acanthus hirsutus Boiss.,Acanthus hirsutus,Plantae,,,,1855-07-07,"Türkiye, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,,,,2002-08-14,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,47.86528,3.44458,,2013-04-25,"France, Europe",France,Western Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,52.914402,-3.078941,,2020-06-23,"United Kingdom of Great Britain and Northern Ireland, Europe",U.K. of Great Britain and Northern Ireland,Northern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,52.454647,-2.3936,,2010-10-11,"United Kingdom of Great Britain and Northern Ireland, Europe",U.K. of Great Britain and Northern Ireland,Northern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5573815,,Acanthus montanus (Nees) T.Anderson,Acanthus montanus,Plantae,0.591667,9.423333,,2011-04-04,"Gabon, Africa",Gabon,Middle Africa,Africa
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3173198,,Acanthus L.,,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5573815,,Acanthus montanus (Nees) T.Anderson,Acanthus montanus,Plantae,0.591528,9.423306,,2011-04-04,"Gabon, Africa",Gabon,Middle Africa,Africa
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,56.090073,-6.189445,,2014-07-06,"United Kingdom of Great Britain and Northern Ireland, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,54.876494,-3.793831,,1973-10-01,"United Kingdom of Great Britain and Northern Ireland, Europe",U.K. of Great Britain and Northern Ireland,Northern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3149837,,Podachaenium eminens (Lag.) Sch.Bip. ex Baill.,Podachaenium eminens,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,47.14659,4.93854,,1972-01-01/1972-12-31,"France, Europe",France,Western Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5574028,,Acanthus carduaceus Griff.,Acanthus carduaceus,Plantae,27.575703,90.737389,,2019-11-30,"Bhutan, Asia",Bhutan,Southern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,1895-02-15,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,,,,1928-01-01,"China, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.4,-3.25,,2015-06-13,"Spain, Europe",Spain,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,,,,1909-08-29,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3780725,,Aphelandra acanthus Nees,Aphelandra acanthus,Plantae,-0.73333,-77.83333,,,"Ecuador, South_America",Ecuador,South America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3021135,,Prunus ×eminens Beck,Prunus eminens,Plantae,48.261111,17.048889,,2004-06-12,"Slovakia, Europe",Slovakia,Eastern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3780725,,Aphelandra acanthus Nees,Aphelandra acanthus,Plantae,-0.73333,-77.83333,,1974-03-05,"Ecuador, South_America",Ecuador,South America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,43.25,-2.92,,2015-07-17,"Spain, Europe",Spain,Southern Europe,Europe
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,,,,2017-05-22,"Chinese Taipei, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5573815,,Acanthus montanus (Nees) T.Anderson,Acanthus montanus,Plantae,,,,1996-08-08,"Brazil, South_America",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,7807808,,Acanthus dioscoridis subsp. longistylis Freyn,Acanthus dioscoridis,Plantae,,,,1888-07-02,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415452,,Acanthus syriacus Boiss.,Acanthus hirsutus,Plantae,,,,1846-04/1846-05,"Israel, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,7263598,,Acanthus hirsutus Boiss.,Acanthus hirsutus,Plantae,,,,1842-06-01,"Türkiye, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,4146809,,Axonopus eminens (Nees) G.A.Black,Axonopus eminens,Plantae,,,,2006-01-15,"Brazil, South_America",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,23.01,113.75,,1958-01-01,"China, Asia",China,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,-1.965026,146.906188,,1979-09-10,"Papua New Guinea, Oceania",Papua New Guinea,Melanesia,Oceania
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,-2.669529,150.506148,,1979-09-04,"Papua New Guinea, Oceania",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,"France, Europe",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,1976-06-11,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2118290,,"Dromedopycnon acanthus Child, 1982",Dromedopycnon acanthus,Animalia,-54.92,-64.1533,,,"Argentina, South_America",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2118290,,"Dromedopycnon acanthus Child, 1982",Dromedopycnon acanthus,Animalia,-56.1033,-66.3166,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3780725,,Aphelandra acanthus Nees,Aphelandra acanthus,Plantae,-4.08874,-79.65455,,1974-04-16,"Ecuador, South_America",Ecuador,South America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,0.0,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3021135,,Prunus ×eminens Beck,Prunus eminens,Plantae,,,,1899-12-30,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2118290,,"Dromedopycnon acanthus Child, 1982",Dromedopycnon acanthus,Animalia,-53.595,-36.8466,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,,,,1935-01-01,"China, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,,,,1928-01-01,"China, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.60241,145.26683,,2020-06-21,"Japan, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.003298,144.266395,,1987-07-20,"Japan, Asia",Japan,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,41.924585,143.248999,,1974-07-12,"Japan, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.085348,145.10959,,1975-07-15,"Japan, Asia",Japan,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6983312,,"Athous acanthus (Say, 1839)",Athous acanthus,Animalia,46.81,-60.62,,2009-07-21,"Canada, North_America",Canada,Northern America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,0.0,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3780725,,Aphelandra acanthus Nees,Aphelandra acanthus,Plantae,-0.35,-78.0,,1979-03-26,"Ecuador, South_America",Ecuador,South America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,22.11001,88.75185,,2022-04-17,"India, Asia",India,Southern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,23.98,117.33,,1974-01-01,"China, Asia",China,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,1965-07-10,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3173198,,Acanthus L.,,Plantae,,,,1987-06-01,"Philippines, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415454,,Acanthus ebracteatus Vahl,Acanthus ebracteatus,Plantae,18.516726,110.029085,,1935-01-01,"China, Asia",China,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415452,,Acanthus syriacus Boiss.,Acanthus hirsutus,Plantae,32.70194,35.30333,,,"Israel, Asia",Israel,Western Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3173198,,Acanthus L.,,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,,,,,,,,
